geo_h3_10,city,population,lat,lon
8a110615402ffff,Санкт-Петербург,156,59.85947405253703,30.159462099690096
8a1106154047fff,Санкт-Петербург,1955,59.86103854915258,30.16256639348007
8a110615404ffff,Санкт-Петербург,1485,59.861820783405626,30.164118676335427
8a1106154057fff,Санкт-Петербург,434,59.85992135837012,30.162933078850905
8a110615405ffff,Санкт-Петербург,1955,59.86070358480293,30.16448532591829
8a11061540c7fff,Санкт-Петербург,1365,59.85846916019556,30.165218559196248
8a11061540cffff,Санкт-Петербург,432,59.85925136161582,30.166770825323557
8a11061540dffff,Санкт-Петербург,806,59.85813412779222,30.16713737323336
8a11061540e7fff,Санкт-Петербург,551,59.85880415845373,30.163299742257134
8a1106154117fff,Санкт-Петербург,535,59.85712723737724,30.15480633872204
8a110615414ffff,Санкт-Петербург,1885,59.86170837541378,30.15872851991873
8a11061541b7fff,Санкт-Петербург,140,59.854892924904384,30.15554004521188
8a1106154207fff,Санкт-Петербург,2186,59.86383239678521,30.17069522066896
8a110615420ffff,Санкт-Петербург,190,59.8646145763311,30.172247921005244
8a110615421ffff,Санкт-Петербург,3,59.86349732950198,30.17261436961161
8a110615422ffff,Санкт-Петербург,190,59.86494962666153,30.170328714291507
8a1106154237fff,Санкт-Петербург,1492,59.86305020785694,30.16914261099779
8a110615424ffff,Санкт-Петербург,2583,59.86729616058977,30.17498719477837
8a110615425ffff,Санкт-Петербург,631,59.8661789072659,30.175353593695657
8a1106154267fff,Санкт-Петербург,1026,59.866849042579815,30.17151495792145
8a110615428ffff,Санкт-Петербург,1836,59.86204495514976,30.174899884518307
8a1106154297fff,Санкт-Петербург,725,59.8601455342061,30.17371358371228
8a110615429ffff,Санкт-Петербург,1388,59.86092767309985,30.175266231452813
8a11061542a7fff,Санкт-Петербург,1388,59.86159790962597,30.171428167552666
8a11061542affff,Санкт-Петербург,1836,59.86238007353752,30.172980796263616
8a11061542e7fff,Санкт-Петербург,199,59.8642794918468,30.174167124799947
8a110615434ffff,Санкт-Петербург,190,59.86718405900316,30.169595635655703
8a1106154357fff,Санкт-Петербург,2523,59.86528464283863,30.168409504663146
8a110615435ffff,Санкт-Петербург,190,59.86606684740112,30.1699621859544
8a1106154387fff,Санкт-Петербург,866,59.86115078617279,30.167956648016453
8a110615438ffff,Санкт-Петербург,434,59.8619329766625,30.169509131225524
8a110615439ffff,Санкт-Петербург,390,59.86081573633348,30.16987562949609
8a11061543a7fff,Санкт-Петербург,434,59.86148580186333,30.166037663628146
8a11061543affff,Санкт-Петербург,2657,59.86226800954884,30.167590091986074
8a11061543b7fff,Санкт-Петербург,806,59.86036858630645,30.166404255455795
8a1106154507fff,Санкт-Петербург,205,59.85042419039246,30.15700719457281
8a110615450ffff,Санкт-Петербург,5,59.85120642452501,30.158558809727023
8a1106154517fff,Санкт-Петербург,15,59.8493069839433,30.15737392700384
8a1106154527fff,Санкт-Петербург,3463,59.850759136401095,30.15508887985858
8a110615452ffff,Санкт-Петербург,452,59.85154138771401,30.15664044018005
8a1106154537fff,Санкт-Петербург,442,59.84964194690605,30.155455670000386
8a1106154567fff,Санкт-Петербург,10,59.85344082569085,30.157825350488014
8a1106154577fff,Санкт-Петербург,164,59.85232362967235,30.15819209108867
8a11061545a7fff,Санкт-Петербург,5,59.84818976836743,30.157740637475023
8a110615465ffff,Санкт-Петербург,39,59.85835787821207,30.177917771525227
8a110615468ffff,Санкт-Петербург,1087,59.85422378903602,30.17746385223701
8a1106154697fff,Санкт-Петербург,705,59.85232435891169,30.17627764850468
8a11061546c7fff,Санкт-Петербург,931,59.85612321629159,30.17865019627329
8a11061546cffff,Санкт-Петербург,1326,59.85690529732851,30.1802028462241
8a11061546dffff,Санкт-Петербург,749,59.85578794485591,30.18056898987606
8a11061546effff,Санкт-Петербург,312,59.8572405518168,30.17828399486831
8a110615475ffff,Санкт-Петербург,1490,59.85824611038367,30.17252742322937
8a1106154767fff,Санкт-Петербург,432,59.8589163120191,30.168689694203564
8a110615476ffff,Санкт-Петербург,283,59.85969848687076,30.170242105811464
8a1106154807fff,Санкт-Петербург,410,59.8607005499122,30.146397421039524
8a1106154887fff,Санкт-Петербург,458,59.85813166778326,30.149050346958276
8a1106154897fff,Санкт-Петербург,587,59.85701456698648,30.14941738437911
8a110615498ffff,Санкт-Петербург,410,59.85880111736599,30.14521300478218
8a1106154a07fff,Санкт-Петербург,508,59.86617691153119,30.157261096682408
8a1106154a0ffff,Санкт-Петербург,2384,59.86695921144503,30.158813412951847
8a1106154a2ffff,Санкт-Петербург,505,59.86729402271455,30.1568941859258
8a1106154a4ffff,Санкт-Петербург,2192,59.86964091779076,30.161551514122223
8a1106154a6ffff,Санкт-Петербург,1669,59.86997574648663,30.15963211955485
8a1106154a97fff,Санкт-Петербург,1885,59.86249064404786,30.16028069305422
8a1106154a9ffff,Санкт-Петербург,1742,59.86327290331228,30.16183295683688
8a1106154aaffff,Санкт-Петербург,508,59.86472494602224,30.15954709695441
8a1106154b4ffff,Санкт-Петербург,2348,59.869528217660005,30.15616029846193
8a1106154c07fff,Санкт-Петербург,2642,59.85288089912617,30.148966933220965
8a1106154c17fff,Санкт-Петербург,2608,59.85176376962798,30.14933391846637
8a1106154c47fff,Санкт-Петербург,240,59.8555626471421,30.151702951155297
8a1106154c6ffff,Санкт-Петербург,509,59.85667977403059,30.15133599344198
8a1106154c97fff,Санкт-Петербург,364,59.84919460572141,30.15198603095437
8a1106154c9ffff,Санкт-Петербург,78,59.84997687573608,30.15353741011856
8a1106154ca7fff,Санкт-Петербург,2486,59.85064663100023,30.14970088173678
8a1106154cb7fff,Санкт-Петербург,442,59.84952948324379,30.15006782303412
8a1106154cc7fff,Санкт-Петербург,1307,59.8529934880061,30.15435523367775
8a1106154ccffff,Санкт-Петербург,463,59.85377575497088,30.15590686550153
8a1106154ce7fff,Санкт-Петербург,816,59.853328365969816,30.152436800655465
8a1106154ceffff,Санкт-Петербург,564,59.85411065011425,30.15398837763491
8a1106154d0ffff,Санкт-Петербург,1997,59.85355045003404,30.14513016253879
8a1106154d2ffff,Санкт-Петербург,1973,59.85388517429048,30.14321177291208
8a1106154d37fff,Санкт-Петербург,1973,59.85198573196149,30.14202779062112
8a1106154d5ffff,Санкт-Петербург,174,59.855115130730354,30.14823289679732
8a1106154daffff,Санкт-Петербург,2007,59.85131624974048,30.145864341892853
8a1106155597fff,Санкт-Петербург,3151,59.865508635325085,30.17919221776477
8a1106155d87fff,Санкт-Петербург,3570,59.86897115793801,30.165390294566077
8a1106156007fff,Санкт-Петербург,614,59.84036846035517,30.178386785354935
8a110615600ffff,Санкт-Петербург,208,59.84115047566372,30.179938733900464
8a1106156017fff,Санкт-Петербург,286,59.83925102969302,30.178752809111288
8a110615601ffff,Санкт-Петербург,515,59.84003303717647,30.18030472187237
8a1106156027fff,Санкт-Петербург,920,59.84070384939888,30.176468845908666
8a110615602ffff,Санкт-Петербург,601,59.84148588189992,30.17802073968166
8a1106156057fff,Санкт-Петербург,208,59.84193248160263,30.181490773004555
8a11061560a7fff,Санкт-Петербург,601,59.838133589914285,30.179118810952613
8a11061560b7fff,Санкт-Петербург,614,59.83701614101992,30.179484790880867
8a11061560e7fff,Санкт-Петербург,416,59.84081503529107,30.181856725186705
8a1106156107fff,Санкт-Петербург,926,59.84025714525257,30.17299915509319
8a1106156117fff,Санкт-Петербург,333,59.8391397563034,30.17336533001484
8a110615611ffff,Санкт-Петербург,653,59.83992180753255,30.17491704268826
8a110615612ffff,Санкт-Петербург,361,59.84137452508373,30.1726329582466
8a110615618ffff,Санкт-Петербург,559,59.83846901284323,30.17720098689781
8a110615619ffff,Санкт-Петербург,905,59.83735158089068,30.177567024516826
8a11061561a7fff,Санкт-Петербург,496,59.83802235823708,30.17373148301348
8a11061561b7fff,Санкт-Петербург,653,59.8369049510545,30.174097614091075
8a110615624ffff,Санкт-Петербург,835,59.849305691270686,30.193544659049245
8a110615625ffff,Санкт-Петербург,1487,59.84818819151187,30.1939103466244
8a1106156267fff,Санкт-Петербург,372,59.84885927945869,30.190073369292964
8a1106156277fff,Санкт-Петербург,556,59.847741804458245,30.19043915043833
8a1106156347fff,Санкт-Петербург,1238,59.84841278969619,30.186602276750524
8a1106156357fff,Санкт-Петербург,1622,59.84729533945637,30.186968151452167
8a110615636ffff,Санкт-Петербург,777,59.84953023081364,30.186236380134357
8a1106156407fff,Санкт-Петербург,1680,59.832546254303175,30.180948491501876
8a110615641ffff,Санкт-Петербург,718,59.83221071254077,30.18286602420254
8a110615642ffff,Санкт-Петербург,601,59.8336637396515,30.180582599206534
8a1106156447fff,Санкт-Петербург,263,59.83522766699094,30.18368615745244
8a1106156477fff,Санкт-Петербург,741,59.83444570800381,30.18213433306621
8a1106156487fff,Санкт-Петербург,185,59.82997568063451,30.183597627738592
8a110615648ffff,Санкт-Петербург,468,59.83075760831268,30.185149309007155
8a11061564a7fff,Санкт-Петербург,208,59.83031125627356,30.181680210384297
8a11061564affff,Санкт-Петербург,928,59.83109320114259,30.183231836919628
8a11061564b7fff,Санкт-Петербург,774,59.82919374359401,30.18204603697528
8a11061564f7fff,Санкт-Петербург,902,59.83187513664859,30.184783553965573
8a110615650ffff,Санкт-Петербург,1334,59.83321723544113,30.177113417304632
8a1106156547fff,Санкт-Петербург,465,59.83511668964064,30.178299034013467
8a110615655ffff,Санкт-Петербург,286,59.83478121588763,30.180216685005856
8a110615656ffff,Санкт-Петербург,941,59.83623413982287,30.17793304022141
8a110615658ffff,Санкт-Петербург,307,59.83064679778516,30.179762790095342
8a1106156597fff,Санкт-Петербург,465,59.82874733845641,30.1785772288228
8a110615659ffff,Санкт-Петербург,861,59.82952930204402,30.18012867435391
8a11061565a7fff,Санкт-Петербург,252,59.830200316566376,30.176293940322363
8a11061565affff,Санкт-Петербург,1251,59.83098230516981,30.177845366875985
8a110615681ffff,Санкт-Петербург,187,59.842380282613135,30.166879104894228
8a110615682ffff,Санкт-Петербург,600,59.84383276978314,30.16459469840003
8a1106156857fff,Санкт-Петербург,811,59.84427972875438,30.168064368644224
8a1106156887fff,Санкт-Петербург,1096,59.84014561550833,30.167611822821485
8a110615688ffff,Санкт-Петербург,465,59.84092771829595,30.169163371157428
8a110615689ffff,Санкт-Петербург,837,59.83981036323731,30.16952966146275
8a11061568c7fff,Санкт-Петербург,426,59.84282716549242,30.17034873356712
8a11061568d7fff,Санкт-Петербург,722,59.84170981172597,30.170715010039416
8a11061568dffff,Санкт-Петербург,374,59.842491895796,30.172266739473063
8a11061568e7fff,Санкт-Петербург,286,59.84316240105539,30.16843072475008
8a110615690ffff,Санкт-Петербург,358,59.84338573295912,30.16112522541373
8a1106156927fff,Санкт-Петербург,538,59.84293861829495,30.157655949693904
8a1106156977fff,Санкт-Петербург,808,59.84450300198395,30.160758660457187
8a1106156987fff,Санкт-Петербург,270,59.84003387115714,30.16222478861033
8a1106156997fff,Санкт-Петербург,180,59.83891656565018,30.16259126579133
8a110615699ffff,Санкт-Петербург,180,59.83969870432528,30.16414257826637
8a11061569a7fff,Санкт-Петербург,448,59.8403690038617,30.16030699606209
8a11061569affff,Санкт-Петербург,1518,59.84115116754485,30.161858289488336
8a11061569b7fff,Санкт-Петербург,895,59.83925171530364,30.160673530924758
8a1106156a4ffff,Санкт-Петербург,897,59.85165378290839,30.180114782551783
8a1106156a57fff,Санкт-Петербург,491,59.849754350425016,30.178928494023232
8a1106156a67fff,Санкт-Петербург,1204,59.85120701164203,30.17664385571961
8a1106156a6ffff,Санкт-Петербург,954,59.85198908798269,30.17819621699344
8a1106156acffff,Санкт-Петербург,458,59.8490836383502,30.18276539126737
8a1106156adffff,Санкт-Петербург,559,59.84796622199576,30.183131381430616
8a1106156ae7fff,Санкт-Петербург,1087,59.84863696795923,30.1792945996455
8a1106156aeffff,Санкт-Петербург,458,59.84941901145974,30.180846944113277
8a1106156af7fff,Санкт-Петербург,931,59.84751957637,30.179660683341947
8a1106156c2ffff,Санкт-Петербург,374,59.83601145780798,30.16715938467808
8a1106156c4ffff,Санкт-Петербург,722,59.838357695713874,30.17181370788279
8a1106156c57fff,Санкт-Петербург,837,59.83645824335606,30.17062840080861
8a1106156c5ffff,Санкт-Петербург,653,59.83724030547515,30.172179896645865
8a1106156c67fff,Санкт-Петербург,653,59.837910911929065,30.168344453016918
8a1106156c6ffff,Санкт-Петербург,361,59.83869299906049,30.16989592983843
8a1106156c8ffff,Санкт-Петербург,2072,59.83310604143534,30.171726942840007
8a1106156c9ffff,Санкт-Петербург,208,59.8319886225682,30.17209307967852
8a1106156cb7fff,Санкт-Петербург,361,59.83154193611677,30.168624437224118
8a1106156cc7fff,Санкт-Петербург,177,59.8350054976509,30.172912208406625
8a1106156ce7fff,Санкт-Петербург,294,59.83534085183015,30.17099460340697
8a1106156d5ffff,Санкт-Петербург,722,59.83712881544399,30.166793066725127
8a1106156d67fff,Санкт-Петербург,180,59.83779925102491,30.16295772103336
8a1106156d8ffff,Санкт-Петербург,525,59.83299463284536,30.166340766262007
8a1106156d97fff,Санкт-Петербург,247,59.83109517183721,30.1651559918747
8a1106156d9ffff,Санкт-Петербург,671,59.831877255696426,30.16670705417559
8a1106158017fff,Санкт-Петербург,138,59.89632436855357,30.274153617198674
8a1106158027fff,Санкт-Петербург,152,59.89777858390352,30.27186790903175
8a110615802ffff,Санкт-Петербург,361,59.8985600758178,30.27342577187803
8a1106158037fff,Санкт-Петербург,161,59.896660742622,30.27223187874117
8a1106158047fff,Санкт-Петербург,69,59.90012303105426,30.276541770432413
8a1106158057fff,Санкт-Петербург,132,59.899005166444965,30.27690563174277
8a110615806ffff,Санкт-Петербург,273,59.9012408865141,30.276177887279992
8a1106158077fff,Санкт-Петербург,170,59.89934155820223,30.274983725676364
8a11061580a7fff,Санкт-Петербург,352,59.89520650120052,30.274517507096583
8a11061580affff,Санкт-Петербург,126,59.895987960255965,30.2760753525001
8a11061580b7fff,Санкт-Петербург,131,59.89408862470139,30.27488137515549
8a11061580c7fff,Санкт-Петербург,810,59.89755084977388,30.27919131613757
8a11061580cffff,Санкт-Петербург,216,59.89833228023135,30.280749434382813
8a11061580d7fff,Санкт-Петербург,90,59.89643294994564,30.27955507579397
8a11061580dffff,Санкт-Петербург,191,59.897214372628206,30.281113157894296
8a11061580e7fff,Санкт-Петербург,71,59.897887292686974,30.27726947121308
8a11061580effff,Санкт-Петербург,321,59.89866874045486,30.278827534646368
8a1106158107fff,Санкт-Петербург,134,59.89733338807374,30.268388392375133
8a110615810ffff,Санкт-Петербург,59,59.898114906818016,30.269946109452565
8a1106158117fff,Санкт-Петербург,139,59.89621557149538,30.26875245617269
8a110615811ffff,Санкт-Петербург,92,59.896997082461866,30.27031013713187
8a1106158137fff,Санкт-Петербург,492,59.8965518598064,30.266830766238144
8a1106158157fff,Санкт-Петербург,37,59.89889641603669,30.271503917476146
8a1106158197fff,Санкт-Петербург,285,59.8936435545092,30.27140208909164
8a110615819ffff,Санкт-Петербург,522,59.89442503261747,30.272959752628967
8a11061581a7fff,Санкт-Петербург,51,59.89509774576943,30.269116498121225
8a11061581affff,Санкт-Петербург,18,59.89587924895778,30.270674142963507
8a11061581b7fff,Санкт-Петербург,108,59.893979910896775,30.269480518222643
8a1106158257fff,Санкт-Петербург,247,59.904475154887656,30.287814239207247
8a110615825ffff,Санкт-Петербург,291,59.90525654362161,30.28937297564738
8a1106158287fff,Санкт-Петербург,83,59.900339967964406,30.287346395884004
8a11061582a7fff,Санкт-Петербург,402,59.9006765143679,30.285424334892543
8a11061582b7fff,Санкт-Петербург,193,59.89955858344448,30.285787949936985
8a11061582cffff,Санкт-Петербург,203,59.9038020262396,30.291658809256155
8a11061582effff,Санкт-Петербург,229,59.90413860768529,30.289736525828204
8a1106158327fff,Санкт-Петербург,616,59.90314021168858,30.2773721902948
8a1106158387fff,Санкт-Петербург,469,59.90023160738045,30.28194393439346
8a110615838ffff,Санкт-Петербург,41,59.90101302653318,30.28350227071857
8a1106158397fff,Санкт-Петербург,200,59.89911370115119,30.28230764358663
8a110615839ffff,Санкт-Петербург,345,59.89989511253088,30.283865943754645
8a11061583a7fff,Санкт-Петербург,230,59.90056806799382,30.28002192185774
8a11061583affff,Санкт-Петербург,138,59.90134950446081,30.28158020336635
8a11061583b7fff,Санкт-Петербург,103,59.899450178686834,30.28038568903796
8a1106158407fff,Санкт-Петербург,472,59.88961702726129,30.27633662903957
8a110615840ffff,Санкт-Петербург,138,59.89039844742732,30.27789429381319
8a1106158417fff,Санкт-Петербург,138,59.88849910504472,30.27670038793237
8a110615841ffff,Санкт-Петербург,166,59.88928051743175,30.278258016584257
8a1106158427fff,Санкт-Петербург,449,59.88995350286667,30.274415238335013
8a110615842ffff,Санкт-Петербург,30,59.89073494033608,30.27597284831738
8a1106158437fff,Санкт-Петербург,138,59.888835597571216,30.274779055175
8a1106158507fff,Санкт-Петербург,283,59.88950847995668,30.27093638019598
8a110615850ffff,Санкт-Петербург,327,59.89028994424852,30.272493844474933
8a1106158517fff,Санкт-Петербург,103,59.88839059936365,30.271300291090892
8a110615851ffff,Санкт-Петербург,117,59.889172055875015,30.272857719261424
8a1106158527fff,Санкт-Петербург,80,59.88984486981678,30.269015037983
8a110615852ffff,Санкт-Петербург,842,59.89062635140737,30.27057244746361
8a1106158537fff,Санкт-Петербург,201,59.888727006146894,30.26937900681985
8a1106158557fff,Санкт-Петербург,136,59.891071399019886,30.27405139966238
8a1106158567fff,Санкт-Петербург,18,59.89252569356648,30.271766029392
8a110615856ffff,Санкт-Петербург,387,59.89330716389616,30.2733236568113
8a1106158577fff,Санкт-Петербург,379,59.89140782347928,30.27212994785244
8a1106158587fff,Санкт-Петербург,147,59.88693625170343,30.273585403334035
8a110615858ffff,Санкт-Петербург,414,59.88771768313445,30.27514285018422
8a1106158597fff,Санкт-Петербург,328,59.88581833590705,30.27394921262407
8a11061585a7fff,Санкт-Петербург,101,59.887272709629165,30.27166418015036
8a11061585affff,Санкт-Петербург,298,59.888054158359694,30.2732215722138
8a11061585b7fff,Санкт-Петербург,253,59.886154810754135,30.272028047376228
8a1106158667fff,Санкт-Петербург,74,59.89810406312952,30.288073488164496
8a1106158707fff,Санкт-Петербург,159,59.89497852998247,30.281840539424792
8a1106158727fff,Санкт-Петербург,147,59.895315040971,30.27991881361749
8a110615872ffff,Санкт-Петербург,269,59.896096455878286,30.281476859574298
8a1106158747fff,Санкт-Петербург,92,59.89765925708185,30.284593224336994
8a110615875ffff,Санкт-Петербург,92,59.89732269415467,30.28651511454609
8a1106158767fff,Санкт-Петербург,405,59.897995785773865,30.28267133094781
8a110615876ffff,Санкт-Петербург,108,59.89877718938012,30.28422959496014
8a1106158887fff,Санкт-Петербург,84,59.89722433375098,30.26298737695495
8a1106158897fff,Санкт-Петербург,160,59.89610655880577,30.26335159278748
8a110615889ffff,Санкт-Петербург,157,59.896888113891386,30.264909073164127
8a11061588b7fff,Санкт-Петербург,108,59.89644276136908,30.26142995140756
8a110615891ffff,Санкт-Петербург,16,59.89935050298936,30.256857857979995
8a110615899ffff,Санкт-Петербург,65,59.896778929708965,30.259508306900518
8a1106158a1ffff,Санкт-Петербург,151,59.90493070511856,30.2731639107424
8a1106158a37fff,Санкт-Петербург,120,59.90448543944659,30.26968363193656
8a1106158a4ffff,Санкт-Петербург,218,59.908729344812265,30.275552518339765
8a1106158a5ffff,Санкт-Петербург,57,59.90761153649605,30.27591649643137
8a1106158a87fff,Санкт-Петербург,304,59.90269507380639,30.273891902261767
8a1106158a97fff,Санкт-Петербург,205,59.90157724442224,30.274255865246644
8a1106158a9ffff,Санкт-Петербург,143,59.90235873282357,30.275813982283648
8a1106158aa7fff,Санкт-Петербург,554,59.90303138055444,30.271969819083257
8a1106158aaffff,Санкт-Петербург,535,59.90381289403878,30.273527917427696
8a1106158ab7fff,Санкт-Петербург,341,59.90191356809643,30.27233384005597
8a1106158ac7fff,Санкт-Петербург,21,59.9053758923991,30.276644387059825
8a1106158acffff,Санкт-Петербург,43,59.90615737727009,30.27820275835891
8a1106158ad7fff,Санкт-Петербург,167,59.90425805662011,30.27700829960052
8a1106158ae7fff,Санкт-Петербург,31,59.90571221684091,30.274722136211444
8a1106158aeffff,Санкт-Петербург,479,59.90649371902472,30.27628045267076
8a1106158af7fff,Санкт-Петербург,434,59.90459439798784,30.2750861067513
8a1106158b67fff,Санкт-Петербург,463,59.9081749142204,30.26666887687525
8a1106158b77fff,Санкт-Петербург,224,59.90705717223535,30.267033101270545
8a1106158b9ffff,Санкт-Петербург,177,59.9022498575373,30.27041181171241
8a1106158c07fff,Санкт-Петербург,101,59.89197163782472,30.262886827992407
8a1106158c0ffff,Санкт-Петербург,118,59.8927531790846,30.264444109149892
8a1106158c17fff,Санкт-Петербург,145,59.89085383407352,30.263250992501995
8a1106158c1ffff,Санкт-Петербург,65,59.89163536755195,30.264808237565504
8a1106158c27fff,Санкт-Петербург,82,59.89230787387737,30.2609654152897
8a1106158c2ffff,Санкт-Петербург,79,59.89308943243072,30.262522641630124
8a1106158c37fff,Санкт-Петербург,69,59.89119008705317,30.261329637742016
8a1106158c47fff,Санкт-Петербург,28,59.8946525209978,30.265637367053948
8a1106158c4ffff,Санкт-Петербург,398,59.8954340510065,30.267194866148603
8a1106158c57fff,Санкт-Петербург,74,59.89353471083032,30.266001481220087
8a1106158c5ffff,Санкт-Петербург,200,59.89431623305946,30.267558944208638
8a1106158c67fff,Санкт-Петербург,53,59.89498877471236,30.26371578676281
8a1106158c6ffff,Санкт-Петербург,752,59.895770322018414,30.26527323103591
8a1106158c77fff,Санкт-Петербург,206,59.89387098147169,30.26407995888299
8a1106158c87fff,Санкт-Петербург,142,59.889399717053536,30.265536428850474
8a1106158c8ffff,Санкт-Петербург,511,59.8901812254559,30.26709369262681
8a1106158c97fff,Санкт-Петербург,63,59.88828187808948,30.265900491723738
8a1106158c9ffff,Санкт-Петербург,159,59.88906337870999,30.267457719404927
8a1106158ca7fff,Санкт-Петербург,189,59.88973602117804,30.263615135160787
8a1106158caffff,Санкт-Петербург,111,59.89051754687462,30.26517234413169
8a1106158cb7fff,Санкт-Петербург,51,59.88861819913918,30.26397925597071
8a1106158cc7fff,Санкт-Петербург,119,59.89208056972724,30.26828703478512
8a1106158ccffff,Санкт-Петербург,166,59.89286206687832,30.269844516478905
8a1106158cd7fff,Санкт-Петербург,135,59.89096272434385,30.2686510473054
8a1106158cdffff,Санкт-Петербург,23,59.89174421371488,30.27020849289192
8a1106158ce7fff,Санкт-Петербург,271,59.89241689151695,30.266365573536337
8a1106158ceffff,Санкт-Петербург,165,59.89319840596606,30.26792300042016
8a1106158cf7fff,Санкт-Петербург,97,59.891299063058526,30.2667296440046
8a1106158d0ffff,Санкт-Петербург,1019,59.89264407571053,30.259043999461625
8a1106158d47fff,Санкт-Петербург,167,59.89454342008796,30.260236904814963
8a1106158d4ffff,Санкт-Петербург,200,59.8953249942038,30.261794203339623
8a1106158d57fff,Санкт-Петербург,28,59.89342565155594,30.260601170981342
8a1106158d5ffff,Санкт-Петербург,112,59.894207217890695,30.262158433413177
8a1106158d6ffff,Санкт-Петербург,136,59.89566117947261,30.259872616788677
8a1106158d87fff,Санкт-Петербург,9,59.88929073858644,30.26013677507438
8a1106158d8ffff,Санкт-Петербург,143,59.89007229108418,30.26169383834018
8a1106158d9ffff,Санкт-Петербург,5,59.88895448597131,30.262058017086144
8a1106158daffff,Санкт-Петербург,21,59.8904085267725,30.25977253839297
8a1106159007fff,Санкт-Петербург,297,59.916207515705686,30.29306438249139
8a110615900ffff,Санкт-Петербург,264,59.91698891099555,30.294623827492604
8a1106159027fff,Санкт-Петербург,190,59.91654399684012,30.291141412294348
8a110615902ffff,Санкт-Петербург,602,59.91732540946294,30.29270080244479
8a1106159047fff,Санкт-Петербург,168,59.91888820599603,30.295819855958417
8a110615904ffff,Санкт-Петербург,413,59.91966958990133,30.29737951933296
8a1106159057fff,Санкт-Петербург,341,59.91777029671363,30.29618336356316
8a110615905ffff,Санкт-Петербург,375,59.91855167285742,30.29774299070868
8a1106159067fff,Санкт-Петербург,457,59.91922470487528,30.293896717998624
8a110615906ffff,Санкт-Петербург,303,59.92000610611744,30.29545632651783
8a1106159077fff,Санкт-Петербург,394,59.91810681251574,30.294260283664244
8a1106159087fff,Санкт-Петербург,136,59.9136351514798,30.29571432797349
8a110615908ffff,Санкт-Петербург,113,59.91441651390889,30.297273755381656
8a1106159097fff,Санкт-Петербург,214,59.91251721332575,30.296077784472192
8a110615909ffff,Санкт-Петербург,304,59.913298567991085,30.297637175662377
8a11061590a7fff,Санкт-Петербург,107,59.91397170071392,30.29379147707627
8a11061590b7fff,Санкт-Петербург,70,59.91285377948114,30.29415499161849
8a11061590c7fff,Санкт-Петербург,196,59.91631581128885,30.298469867964595
8a11061590cffff,Санкт-Петербург,185,59.91709716233323,30.30002951372618
8a11061590d7fff,Санкт-Петербург,484,59.91519786676594,30.298833273848636
8a11061590dffff,Санкт-Петербург,265,59.91597921004841,30.30039288338007
8a11061590effff,Санкт-Петербург,143,59.917433746652975,30.298106440251928
8a11061590f7fff,Санкт-Петербург,142,59.91553445066918,30.296910313272853
8a1106159107fff,Санкт-Петербург,101,59.91609900419937,30.287659194666016
8a110615910ffff,Санкт-Петербург,416,59.91688044371946,30.28921843889887
8a1106159127fff,Санкт-Петербург,123,59.9164353994958,30.28573627293435
8a110615912ffff,Санкт-Петербург,470,59.91721685634422,30.287295462309302
8a1106159137fff,Санкт-Петербург,310,59.91531755511604,30.28610004149056
8a1106159147fff,Санкт-Петербург,68,59.91877974134672,30.290414114253267
8a110615914ffff,Санкт-Петербург,204,59.91956116949577,30.291973576833616
8a1106159157fff,Санкт-Петербург,676,59.917661873673794,30.29077777419482
8a110615915ffff,Санкт-Петербург,507,59.9184432940599,30.29233720055952
8a1106159167fff,Санкт-Петербург,303,59.919116154376745,30.288491024749845
8a110615916ffff,Санкт-Петербург,476,59.91989759985803,30.290050432467726
8a1106159177fff,Санкт-Петербург,59,59.91799830362871,30.28885474274705
8a1106159187fff,Санкт-Петербург,52,59.91352680903293,30.29030939630148
8a1106159197fff,Санкт-Петербург,39,59.91240891248745,30.29067300509118
8a110615919ffff,Санкт-Петербург,247,59.91319031138335,30.29223219556012
8a11061591a7fff,Санкт-Петербург,86,59.91386327243056,30.288386593846823
8a11061591b7fff,Санкт-Петербург,507,59.912745392808354,30.288750260674824
8a1106159207fff,Санкт-Петербург,164,59.92167708163991,30.30398241015382
8a110615920ffff,Санкт-Петербург,212,59.92245840987482,30.30554249275919
8a1106159217fff,Санкт-Петербург,160,59.92055912439533,30.304345714732776
8a110615921ffff,Санкт-Петербург,253,59.92134044487205,30.3059057610836
8a1106159227fff,Санкт-Петербург,45,59.92201368414215,30.30205905599537
8a110615922ffff,Санкт-Петербург,88,59.92279502972241,30.303619083748025
8a1106159247fff,Санкт-Петербург,346,59.92435769211782,30.306739412585102
8a110615924ffff,Санкт-Петербург,376,59.92513900892799,30.308299713680867
8a1106159257fff,Санкт-Петербург,239,59.92323972852046,30.30710266647358
8a110615925ffff,Санкт-Петербург,235,59.92402103757429,30.308662931302575
8a1106159267fff,Санкт-Петербург,378,59.92469431239207,30.304815890632188
8a110615926ffff,Санкт-Петербург,234,59.92547564655144,30.30637613687069
8a1106159277fff,Санкт-Петербург,242,59.92357636571512,30.30517920260939
8a1106159287fff,Санкт-Петербург,319,59.9191044873826,30.306632232263887
8a1106159297fff,Санкт-Петербург,221,59.91798649489767,30.306995435123643
8a11061592a7fff,Санкт-Петербург,276,59.919441157989525,30.30470899748683
8a11061592affff,Санкт-Петербург,113,59.92022247070769,30.306269007584543
8a11061592b7fff,Санкт-Петербург,374,59.91832318242342,30.30507225841791
